sentiment,confidence,sentiment_score
neutral,0.9309671521186829,0
positive,0.9111733436584473,1
neutral,0.9239271283149719,0
negative,0.9247822165489197,-1
neutral,0.8968697786331177,0
neutral,0.9188210368156433,0
neutral,0.7160709500312805,0
neutral,0.9125956892967224,0
neutral,0.6607099771499634,0
neutral,0.8337850570678711,0
neutral,0.9474937915802002,0
positive,0.7620104551315308,1
neutral,0.9361733198165894,0
positive,0.8881269097328186,1
neutral,0.9452610015869141,0
neutral,0.92739337682724,0
neutral,0.9420572519302368,0
negative,0.9293560981750488,-1
positive,0.8339338898658752,1
neutral,0.8785785436630249,0
neutral,0.43724310398101807,0
negative,0.9707046151161194,-1
positive,0.5490220189094543,1
neutral,0.8772428035736084,0
neutral,0.9435409903526306,0
neutral,0.9486315250396729,0
neutral,0.9166938066482544,0
neutral,0.9195718765258789,0
positive,0.6183163523674011,1
neutral,0.8293858766555786,0
neutral,0.953734278678894,0
negative,0.9060779213905334,-1
positive,0.8354789614677429,1
neutral,0.9495545625686646,0
neutral,0.9042428731918335,0
positive,0.9290809631347656,1
neutral,0.9340797662734985,0
neutral,0.7654767632484436,0
negative,0.9660512804985046,-1
positive,0.7665579915046692,1
neutral,0.4375239312648773,0
positive,0.5258180499076843,1
positive,0.9219253659248352,1
neutral,0.9411983489990234,0
negative,0.891170859336853,-1
negative,0.9253961443901062,-1
neutral,0.8371508121490479,0
positive,0.9414790868759155,1
positive,0.6900232434272766,1
neutral,0.9290951490402222,0
positive,0.49702510237693787,1
positive,0.9443565607070923,1
positive,0.7231597304344177,1
neutral,0.9462196230888367,0
negative,0.7124589681625366,-1
positive,0.9105153679847717,1
positive,0.8739084005355835,1
positive,0.8683011531829834,1
negative,0.9227191805839539,-1
neutral,0.9431570768356323,0
neutral,0.8964617848396301,0
neutral,0.7211877107620239,0
neutral,0.8558149337768555,0
neutral,0.8425848484039307,0
neutral,0.9311906099319458,0
positive,0.9085224866867065,1
positive,0.9302344918251038,1
neutral,0.9443262815475464,0
positive,0.9306519031524658,1
neutral,0.9358173608779907,0
neutral,0.9079013466835022,0
neutral,0.9472835659980774,0
neutral,0.6923564076423645,0
neutral,0.7282947301864624,0
neutral,0.9374929070472717,0
negative,0.8392869234085083,-1
neutral,0.9330787062644958,0
neutral,0.9378565549850464,0
positive,0.8902347087860107,1
neutral,0.6100938320159912,0
positive,0.9521138072013855,1
positive,0.9425595998764038,1
neutral,0.777646005153656,0
neutral,0.9474727511405945,0
neutral,0.9203620553016663,0
neutral,0.8801344633102417,0
neutral,0.9032014608383179,0
neutral,0.8732785582542419,0
neutral,0.8598378300666809,0
negative,0.5064184069633484,-1
positive,0.7337700128555298,1
neutral,0.9027843475341797,0
neutral,0.6413955092430115,0
negative,0.5260747671127319,-1
neutral,0.9232409596443176,0
negative,0.9727391004562378,-1
positive,0.9013091921806335,1
negative,0.9751269817352295,-1
neutral,0.8614652156829834,0
neutral,0.9426743388175964,0
positive,0.8801199197769165,1
positive,0.8200079202651978,1
neutral,0.9422321319580078,0
negative,0.8867733478546143,-1
positive,0.918270468711853,1
positive,0.9307484030723572,1
positive,0.9391802549362183,1
neutral,0.8566145896911621,0
neutral,0.925194501876831,0
neutral,0.9258356690406799,0
negative,0.44964534044265747,-1
negative,0.779864490032196,-1
neutral,0.7987210750579834,0
neutral,0.9257075190544128,0
neutral,0.7163956165313721,0
positive,0.7747366428375244,1
neutral,0.9156084656715393,0
positive,0.9561166763305664,1
neutral,0.8409283757209778,0
negative,0.9697045683860779,-1
neutral,0.942077100276947,0
neutral,0.8474640846252441,0
positive,0.9242160320281982,1
neutral,0.9114940166473389,0
neutral,0.6214045882225037,0
neutral,0.931050717830658,0
neutral,0.5993421077728271,0
neutral,0.9342052340507507,0
positive,0.5827654004096985,1
neutral,0.8595076203346252,0
neutral,0.7990320920944214,0
neutral,0.9340596199035645,0
neutral,0.8688271641731262,0
negative,0.8298667669296265,-1
neutral,0.7992429137229919,0
positive,0.5695170760154724,1
positive,0.9438463449478149,1
positive,0.5899087190628052,1
negative,0.9594083428382874,-1
negative,0.8707713484764099,-1
neutral,0.7842853665351868,0
neutral,0.9179633259773254,0
neutral,0.8827723860740662,0
neutral,0.8637269139289856,0
neutral,0.8718682527542114,0
negative,0.653576672077179,-1
neutral,0.873838484287262,0
positive,0.9253773093223572,1
neutral,0.7891063690185547,0
negative,0.9706435203552246,-1
positive,0.8564615249633789,1
negative,0.9691134095191956,-1
neutral,0.9183381795883179,0
neutral,0.6709237694740295,0
neutral,0.9394087195396423,0
negative,0.8192746639251709,-1
neutral,0.9305473566055298,0
positive,0.9128642678260803,1
neutral,0.6549342274665833,0
neutral,0.5600377321243286,0
neutral,0.8293334245681763,0
positive,0.8789501786231995,1
neutral,0.9459962844848633,0
neutral,0.8371626734733582,0
neutral,0.9365895986557007,0
positive,0.5690294504165649,1
neutral,0.6460221409797668,0
neutral,0.7484949827194214,0
positive,0.6969770193099976,1
neutral,0.94901043176651,0
positive,0.9480683207511902,1
neutral,0.8445656895637512,0
negative,0.9669579863548279,-1
neutral,0.9297869205474854,0
neutral,0.8207915425300598,0
neutral,0.5511059165000916,0
neutral,0.8875989317893982,0
positive,0.8843564391136169,1
neutral,0.7081984877586365,0
neutral,0.7126689553260803,0
neutral,0.9099189043045044,0
neutral,0.5865994691848755,0
positive,0.7272689938545227,1
positive,0.9104052782058716,1
negative,0.95026695728302,-1
neutral,0.898489236831665,0
neutral,0.9123276472091675,0
neutral,0.8380860686302185,0
neutral,0.7637178301811218,0
neutral,0.6111063957214355,0
neutral,0.9381505250930786,0
negative,0.7856783270835876,-1
neutral,0.9340300559997559,0
positive,0.9542755484580994,1
neutral,0.6004087328910828,0
positive,0.6655066609382629,1
neutral,0.9172033667564392,0
neutral,0.9141092896461487,0
neutral,0.9170323014259338,0
negative,0.9509599804878235,-1
positive,0.9134254455566406,1
negative,0.9729130268096924,-1
neutral,0.9350802898406982,0
neutral,0.9220376014709473,0
neutral,0.6479193568229675,0
positive,0.9392480254173279,1
negative,0.9690337181091309,-1
neutral,0.5251575708389282,0
neutral,0.9355958104133606,0
positive,0.892602264881134,1
negative,0.5191541314125061,-1
neutral,0.7804622650146484,0
neutral,0.5488409996032715,0
neutral,0.7714643478393555,0
neutral,0.9303354024887085,0
negative,0.5205819010734558,-1
neutral,0.7668288350105286,0
negative,0.9131265878677368,-1
positive,0.9288973212242126,1
positive,0.924362301826477,1
neutral,0.9429407119750977,0
neutral,0.7894057631492615,0
neutral,0.9313752055168152,0
neutral,0.9240168929100037,0
neutral,0.7929285764694214,0
positive,0.9260634779930115,1
neutral,0.9392784833908081,0
negative,0.7702877521514893,-1
negative,0.9718772768974304,-1
neutral,0.9312061071395874,0
negative,0.7215798497200012,-1
neutral,0.837546706199646,0
neutral,0.9024593830108643,0
neutral,0.8642041087150574,0
negative,0.9361585974693298,-1
neutral,0.8804804682731628,0
neutral,0.7963340878486633,0
neutral,0.9391118288040161,0
negative,0.666469395160675,-1
positive,0.9299739599227905,1
neutral,0.809120774269104,0
negative,0.9676721692085266,-1
neutral,0.9380431175231934,0
negative,0.9648422002792358,-1
neutral,0.8866918087005615,0
neutral,0.8996958136558533,0
positive,0.8399659991264343,1
positive,0.9387327432632446,1
positive,0.6152355670928955,1
neutral,0.78757244348526,0
neutral,0.8413615822792053,0
neutral,0.9348629117012024,0
neutral,0.9326841831207275,0
neutral,0.7317811846733093,0
neutral,0.9339101314544678,0
neutral,0.9308765530586243,0
neutral,0.9254917502403259,0
neutral,0.9426645636558533,0
positive,0.9479299187660217,1
neutral,0.9404945969581604,0
neutral,0.8389751315116882,0
negative,0.6840806007385254,-1
positive,0.6476778388023376,1
neutral,0.8723119497299194,0
positive,0.9297288656234741,1
neutral,0.9224640727043152,0
neutral,0.9255231022834778,0
neutral,0.7944590449333191,0
neutral,0.8693284392356873,0
positive,0.9072685837745667,1
positive,0.9165648818016052,1
neutral,0.9042665958404541,0
negative,0.934336245059967,-1
neutral,0.9089294672012329,0
positive,0.9173426628112793,1
positive,0.9362528920173645,1
positive,0.8519124388694763,1
neutral,0.7558590173721313,0
neutral,0.9382273554801941,0
neutral,0.9361246228218079,0
positive,0.9490785002708435,1
neutral,0.937247633934021,0
negative,0.4801665246486664,-1
neutral,0.9017477631568909,0
neutral,0.9075949788093567,0
negative,0.9710127115249634,-1
positive,0.9456911683082581,1
neutral,0.9448158740997314,0
neutral,0.9500410556793213,0
positive,0.9469934105873108,1
positive,0.9471452832221985,1
neutral,0.5936370491981506,0
positive,0.6398970484733582,1
neutral,0.8231338262557983,0
neutral,0.7673327326774597,0
neutral,0.8222984075546265,0
neutral,0.8893786668777466,0
neutral,0.8922685384750366,0
neutral,0.9405014514923096,0
neutral,0.7830503582954407,0
negative,0.9699375629425049,-1
positive,0.9232816100120544,1
neutral,0.8715154528617859,0
neutral,0.656363308429718,0
neutral,0.9279631972312927,0
negative,0.9624893665313721,-1
neutral,0.8316527009010315,0
positive,0.9401050209999084,1
neutral,0.5262905359268188,0
negative,0.9623818397521973,-1
neutral,0.5936208367347717,0
negative,0.9608650803565979,-1
negative,0.9672802090644836,-1
neutral,0.7560186386108398,0
neutral,0.9359046816825867,0
neutral,0.9095276594161987,0
negative,0.8743466138839722,-1
neutral,0.8351542353630066,0
positive,0.9370357990264893,1
neutral,0.6974204778671265,0
positive,0.9359258413314819,1
neutral,0.9340454339981079,0
neutral,0.8938664793968201,0
negative,0.9629275798797607,-1
positive,0.9419996738433838,1
negative,0.9686278700828552,-1
neutral,0.9320792555809021,0
neutral,0.8937747478485107,0
neutral,0.9387388825416565,0
neutral,0.9294554591178894,0
neutral,0.8537333607673645,0
positive,0.9245556592941284,1
negative,0.7529857754707336,-1
neutral,0.9474013447761536,0
neutral,0.9092959761619568,0
neutral,0.8917925953865051,0
positive,0.6109161972999573,1
neutral,0.8536600470542908,0
neutral,0.9461685419082642,0
neutral,0.9262455701828003,0
positive,0.7576095461845398,1
positive,0.9405015707015991,1
positive,0.9136196374893188,1
positive,0.805397093296051,1
negative,0.6128219962120056,-1
positive,0.7848451733589172,1
positive,0.9063379168510437,1
negative,0.9574412107467651,-1
positive,0.7705097198486328,1
neutral,0.5291928648948669,0
neutral,0.9249826073646545,0
neutral,0.5385794639587402,0
negative,0.5075995326042175,-1
positive,0.7783265113830566,1
neutral,0.848691463470459,0
positive,0.8447046279907227,1
positive,0.9319552183151245,1
neutral,0.9438577890396118,0
neutral,0.7725778818130493,0
neutral,0.8810442090034485,0
neutral,0.8999798893928528,0
positive,0.7528609037399292,1
neutral,0.7348950505256653,0
negative,0.7822336554527283,-1
neutral,0.8540393710136414,0
neutral,0.8793140649795532,0
neutral,0.8660914301872253,0
positive,0.9449750781059265,1
negative,0.6847003102302551,-1
neutral,0.9363363981246948,0
neutral,0.9252684712409973,0
neutral,0.6156962513923645,0
neutral,0.9070560932159424,0
positive,0.691088080406189,1
positive,0.8732284307479858,1
neutral,0.8452648520469666,0
negative,0.9114134907722473,-1
neutral,0.9272214770317078,0
neutral,0.93702632188797,0
neutral,0.9374613165855408,0
neutral,0.8507266640663147,0
positive,0.9504292011260986,1
negative,0.8388171792030334,-1
neutral,0.7958496809005737,0
neutral,0.9382251501083374,0
neutral,0.8728370070457458,0
neutral,0.7327287793159485,0
neutral,0.8739374876022339,0
neutral,0.7187779545783997,0
neutral,0.8173758387565613,0
neutral,0.8799559473991394,0
neutral,0.8702941536903381,0
neutral,0.6903788447380066,0
neutral,0.9143356680870056,0
neutral,0.9239580631256104,0
neutral,0.8551843166351318,0
neutral,0.8002368807792664,0
neutral,0.8566758632659912,0
neutral,0.866095781326294,0
negative,0.9715501666069031,-1
neutral,0.9200571179389954,0
neutral,0.9398370981216431,0
neutral,0.8608652949333191,0
neutral,0.9061191082000732,0
neutral,0.9243826270103455,0
positive,0.9239472150802612,1
neutral,0.7536487579345703,0
neutral,0.9217156767845154,0
neutral,0.8875885009765625,0
neutral,0.8456680774688721,0
negative,0.7615957856178284,-1
neutral,0.857401967048645,0
neutral,0.6224513649940491,0
negative,0.7219126224517822,-1
neutral,0.5167796015739441,0
negative,0.520230770111084,-1
negative,0.5237511396408081,-1
positive,0.9578097462654114,1
positive,0.9252922534942627,1
neutral,0.8865460753440857,0
neutral,0.8348720073699951,0
neutral,0.8036518692970276,0
neutral,0.6456701755523682,0
neutral,0.6153684854507446,0
positive,0.7834791541099548,1
neutral,0.914359986782074,0
negative,0.972745954990387,-1
neutral,0.9363757371902466,0
negative,0.681093156337738,-1
neutral,0.5015491843223572,0
neutral,0.5869976878166199,0
neutral,0.7303502559661865,0
neutral,0.9150859117507935,0
neutral,0.8952541351318359,0
neutral,0.6224786639213562,0
positive,0.6887108087539673,1
neutral,0.863066554069519,0
neutral,0.8739372491836548,0
neutral,0.6427027583122253,0
positive,0.4603244364261627,1
negative,0.7667017579078674,-1
neutral,0.9400532841682434,0
neutral,0.8185250163078308,0
neutral,0.629706084728241,0
neutral,0.8409019112586975,0
neutral,0.946130633354187,0
positive,0.9223343729972839,1
negative,0.9639102220535278,-1
negative,0.7307124733924866,-1
neutral,0.6518478393554688,0
positive,0.7692093253135681,1
neutral,0.8958121538162231,0
positive,0.9160807132720947,1
neutral,0.9409043192863464,0
neutral,0.6031185388565063,0
neutral,0.6139239072799683,0
negative,0.9342412352561951,-1
neutral,0.8143219351768494,0
neutral,0.8893405795097351,0
neutral,0.9080131649971008,0
neutral,0.7426111102104187,0
positive,0.641753613948822,1
neutral,0.8327595591545105,0
neutral,0.8647373914718628,0
positive,0.9305239319801331,1
negative,0.9551441669464111,-1
neutral,0.9366709589958191,0
neutral,0.9365494847297668,0
neutral,0.934840202331543,0
neutral,0.5232815742492676,0
positive,0.8747445940971375,1
positive,0.8707216382026672,1
positive,0.6298605799674988,1
neutral,0.7217463254928589,0
positive,0.9246858954429626,1
negative,0.9702751636505127,-1
neutral,0.9117028713226318,0
positive,0.5639476180076599,1
neutral,0.8909279704093933,0
positive,0.9383565187454224,1
neutral,0.9217352867126465,0
negative,0.9581729769706726,-1
neutral,0.8867098689079285,0
neutral,0.9483577013015747,0
neutral,0.5698360800743103,0
positive,0.7431411743164062,1
neutral,0.941057562828064,0
neutral,0.8767794966697693,0
neutral,0.7787430286407471,0
positive,0.7620399594306946,1
neutral,0.9001405835151672,0
neutral,0.9028017520904541,0
neutral,0.9177899956703186,0
negative,0.949633777141571,-1
neutral,0.8705479502677917,0
neutral,0.9143633246421814,0
neutral,0.9213549494743347,0
negative,0.9657666683197021,-1
neutral,0.8578541278839111,0
neutral,0.9132089018821716,0
neutral,0.7908622026443481,0
positive,0.8960415124893188,1
neutral,0.930695116519928,0
neutral,0.6586612462997437,0
neutral,0.8809953927993774,0
neutral,0.5719698667526245,0
neutral,0.9168260097503662,0
neutral,0.8525323271751404,0
neutral,0.9088015556335449,0
neutral,0.7442523241043091,0
neutral,0.5570991039276123,0
neutral,0.9226264357566833,0
negative,0.6438092589378357,-1
positive,0.7951961755752563,1
neutral,0.5806148648262024,0
neutral,0.9105992913246155,0
neutral,0.8727527856826782,0
neutral,0.9437607526779175,0
neutral,0.8805561065673828,0
neutral,0.7843157052993774,0
negative,0.8732832074165344,-1
positive,0.7538978457450867,1
neutral,0.9124317169189453,0
neutral,0.8990617990493774,0
positive,0.8292615413665771,1
neutral,0.9044541716575623,0
neutral,0.8733277320861816,0
neutral,0.6885093450546265,0
neutral,0.7667113542556763,0
neutral,0.9474286437034607,0
neutral,0.7720553278923035,0
positive,0.9169114232063293,1
positive,0.6234896183013916,1
neutral,0.9456406235694885,0
neutral,0.8630651235580444,0
positive,0.8875916004180908,1
neutral,0.8334877490997314,0
negative,0.5695204734802246,-1
neutral,0.6981641054153442,0
neutral,0.8416386246681213,0
negative,0.7121663093566895,-1
positive,0.9199506044387817,1
neutral,0.7738710045814514,0
neutral,0.6326048970222473,0
positive,0.8769469857215881,1
positive,0.8513084650039673,1
neutral,0.9371945261955261,0
neutral,0.8733977675437927,0
neutral,0.937527060508728,0
negative,0.9564869999885559,-1
neutral,0.8190094828605652,0
neutral,0.7574716806411743,0
neutral,0.9420400857925415,0
neutral,0.9452925324440002,0
negative,0.8957974910736084,-1
negative,0.972079336643219,-1
neutral,0.9388737678527832,0
negative,0.608464241027832,-1
negative,0.9463571310043335,-1
positive,0.6001787185668945,1
positive,0.915429949760437,1
neutral,0.7549964189529419,0
neutral,0.5335091948509216,0
neutral,0.6403762698173523,0
neutral,0.9311478734016418,0
neutral,0.5857654809951782,0
neutral,0.5428752303123474,0
positive,0.7599864602088928,1
neutral,0.9457556009292603,0
neutral,0.9239511489868164,0
neutral,0.9476745128631592,0
neutral,0.8718968033790588,0
positive,0.6466605067253113,1
negative,0.9731288552284241,-1
neutral,0.9471625089645386,0
neutral,0.8434480428695679,0
positive,0.6974024176597595,1
negative,0.8920326232910156,-1
neutral,0.9175480604171753,0
positive,0.8776121139526367,1
neutral,0.7637627720832825,0
positive,0.5804417729377747,1
negative,0.9722957611083984,-1
neutral,0.9273650646209717,0
neutral,0.7920337915420532,0
neutral,0.8776530623435974,0
negative,0.9736084938049316,-1
neutral,0.9392600059509277,0
negative,0.9639405608177185,-1
neutral,0.888382613658905,0
negative,0.5280851125717163,-1
neutral,0.7342867851257324,0
neutral,0.9034972786903381,0
positive,0.7993186712265015,1
neutral,0.9348039627075195,0
neutral,0.9325984120368958,0
positive,0.8362404108047485,1
neutral,0.905409574508667,0
neutral,0.8812893033027649,0
neutral,0.8666333556175232,0
negative,0.9659402966499329,-1
neutral,0.7584455609321594,0
neutral,0.6538273096084595,0
neutral,0.9349638819694519,0
neutral,0.9425088763237,0
neutral,0.9450435042381287,0
positive,0.5055904984474182,1
neutral,0.6525322198867798,0
negative,0.7748746871948242,-1
positive,0.9428471326828003,1
positive,0.910578727722168,1
positive,0.8804550170898438,1
negative,0.4632014036178589,-1
negative,0.5489266514778137,-1
neutral,0.5560104846954346,0
neutral,0.8620204329490662,0
neutral,0.9290339350700378,0
negative,0.6322773098945618,-1
neutral,0.8952042460441589,0
negative,0.7581481337547302,-1
neutral,0.8834339380264282,0
neutral,0.9364978075027466,0
neutral,0.8838294148445129,0
positive,0.9329037666320801,1
neutral,0.9166089296340942,0
neutral,0.9184813499450684,0
positive,0.8082376718521118,1
negative,0.968765377998352,-1
positive,0.93146812915802,1
neutral,0.7428781390190125,0
positive,0.6428501605987549,1
positive,0.568596363067627,1
negative,0.884695827960968,-1
positive,0.9321651458740234,1
neutral,0.9514005184173584,0
neutral,0.9443231821060181,0
neutral,0.9230541586875916,0
neutral,0.8059526085853577,0
neutral,0.5554725527763367,0
neutral,0.9308825135231018,0
neutral,0.9301958084106445,0
neutral,0.9142397046089172,0
neutral,0.8980458974838257,0
neutral,0.8681051731109619,0
neutral,0.8372306823730469,0
positive,0.9231109023094177,1
neutral,0.8615850210189819,0
positive,0.8995457887649536,1
negative,0.8382440209388733,-1
neutral,0.8409989476203918,0
neutral,0.9359903931617737,0
positive,0.9182432889938354,1
neutral,0.5916095972061157,0
neutral,0.6226519346237183,0
positive,0.5119150280952454,1
neutral,0.8633431196212769,0
neutral,0.5915607213973999,0
neutral,0.560713529586792,0
neutral,0.8524595499038696,0
neutral,0.8173395395278931,0
positive,0.9367038011550903,1
neutral,0.9466307163238525,0
neutral,0.8290337920188904,0
neutral,0.9067745804786682,0
positive,0.6555303931236267,1
neutral,0.76219642162323,0
positive,0.704053521156311,1
neutral,0.9225645065307617,0
positive,0.7983102798461914,1
neutral,0.8393113613128662,0
positive,0.808605968952179,1
neutral,0.7752251029014587,0
neutral,0.9001027345657349,0
neutral,0.9220083355903625,0
negative,0.6916829347610474,-1
neutral,0.887834370136261,0
positive,0.7899918556213379,1
neutral,0.8821985125541687,0
neutral,0.888279914855957,0
neutral,0.5147223472595215,0
neutral,0.7966645359992981,0
neutral,0.70668625831604,0
positive,0.9420545697212219,1
positive,0.9114953875541687,1
negative,0.6162225604057312,-1
neutral,0.9473025798797607,0
positive,0.929570734500885,1
neutral,0.7204680442810059,0
neutral,0.9248150587081909,0
neutral,0.9440902471542358,0
neutral,0.6653160452842712,0
neutral,0.41403546929359436,0
neutral,0.8517996072769165,0
neutral,0.8232967257499695,0
neutral,0.6352581977844238,0
neutral,0.905836820602417,0
neutral,0.932803213596344,0
positive,0.817172646522522,1
neutral,0.8875321745872498,0
neutral,0.8973238468170166,0
neutral,0.836839497089386,0
neutral,0.9450089335441589,0
neutral,0.9451026320457458,0
neutral,0.909868597984314,0
neutral,0.9389573931694031,0
neutral,0.9001268744468689,0
negative,0.49139660596847534,-1
neutral,0.9004641771316528,0
neutral,0.945650041103363,0
positive,0.91717928647995,1
positive,0.6629674434661865,1
neutral,0.8887661099433899,0
neutral,0.9173099994659424,0
neutral,0.9411600828170776,0
neutral,0.9048437476158142,0
negative,0.9136337637901306,-1
neutral,0.9150492548942566,0
neutral,0.8982136845588684,0
negative,0.9599415063858032,-1
negative,0.9679850935935974,-1
positive,0.6687998175621033,1
positive,0.9359118938446045,1
neutral,0.7773892283439636,0
neutral,0.8915284872055054,0
neutral,0.8402519822120667,0
positive,0.8003333806991577,1
neutral,0.9443257451057434,0
negative,0.9309282302856445,-1
positive,0.7924386262893677,1
neutral,0.8995236158370972,0
positive,0.9500442147254944,1
neutral,0.9351055026054382,0
neutral,0.9373745322227478,0
positive,0.5229786038398743,1
neutral,0.936378538608551,0
neutral,0.9513400197029114,0
neutral,0.8732644319534302,0
neutral,0.861079216003418,0
neutral,0.94019615650177,0
neutral,0.9207428097724915,0
neutral,0.8006794452667236,0
neutral,0.9465793371200562,0
neutral,0.9219390153884888,0
negative,0.8444854021072388,-1
negative,0.6542031168937683,-1
neutral,0.5345993638038635,0
neutral,0.9224405288696289,0
negative,0.9536667466163635,-1
neutral,0.951068639755249,0
neutral,0.9013631939888,0
neutral,0.7165539264678955,0
neutral,0.8696004748344421,0
neutral,0.9493246674537659,0
neutral,0.8973153233528137,0
neutral,0.7329679131507874,0
neutral,0.5024174451828003,0
negative,0.9675707221031189,-1
positive,0.5065654516220093,1
neutral,0.574893593788147,0
positive,0.9212159514427185,1
neutral,0.912559986114502,0
negative,0.7017449140548706,-1
positive,0.5476275682449341,1
positive,0.7464166283607483,1
positive,0.9325889945030212,1
neutral,0.7487980127334595,0
positive,0.9483472108840942,1
positive,0.5058674812316895,1
neutral,0.9013862013816833,0
neutral,0.8980798125267029,0
neutral,0.8871583938598633,0
negative,0.7593018412590027,-1
neutral,0.912760317325592,0
neutral,0.8149499893188477,0
neutral,0.7723905444145203,0
neutral,0.9303138256072998,0
negative,0.6338904500007629,-1
neutral,0.9240692257881165,0
neutral,0.6482232213020325,0
neutral,0.931372344493866,0
neutral,0.7569957971572876,0
neutral,0.9443618059158325,0
neutral,0.9418386220932007,0
negative,0.7385669350624084,-1
neutral,0.9440622925758362,0
neutral,0.7447429895401001,0
neutral,0.7086484432220459,0
neutral,0.761062741279602,0
neutral,0.7867491841316223,0
neutral,0.9033288359642029,0
neutral,0.930432915687561,0
neutral,0.9252750873565674,0
neutral,0.9310109615325928,0
negative,0.5869491696357727,-1
neutral,0.9153537154197693,0
negative,0.5272724032402039,-1
neutral,0.8400067090988159,0
positive,0.9439926147460938,1
neutral,0.5771283507347107,0
neutral,0.9144891500473022,0
negative,0.965060293674469,-1
neutral,0.5612743496894836,0
positive,0.9441034197807312,1
neutral,0.8821754455566406,0
neutral,0.9124509692192078,0
negative,0.9501579403877258,-1
negative,0.8363182544708252,-1
neutral,0.8577686548233032,0
neutral,0.9305897951126099,0
positive,0.9302404522895813,1
neutral,0.9048510193824768,0
positive,0.9407826662063599,1
positive,0.9545654058456421,1
neutral,0.8812922835350037,0
neutral,0.936945378780365,0
negative,0.9396955966949463,-1
positive,0.9166711568832397,1
neutral,0.9273899793624878,0
neutral,0.8873036503791809,0
neutral,0.7549877166748047,0
negative,0.9299317002296448,-1
neutral,0.6726200580596924,0
positive,0.9395360350608826,1
positive,0.43765789270401,1
neutral,0.9324162006378174,0
neutral,0.9361681938171387,0
positive,0.8985030055046082,1
neutral,0.905774712562561,0
negative,0.9691531658172607,-1
neutral,0.732650876045227,0
neutral,0.9285102486610413,0
neutral,0.8950061202049255,0
positive,0.8373690843582153,1
neutral,0.945735514163971,0
neutral,0.5842249393463135,0
neutral,0.8884982466697693,0
neutral,0.9315435886383057,0
neutral,0.6799699068069458,0
negative,0.8470465540885925,-1
neutral,0.9424780607223511,0
neutral,0.9293542504310608,0
positive,0.954600989818573,1
neutral,0.9457788467407227,0
negative,0.9387581944465637,-1
negative,0.7662724256515503,-1
neutral,0.9343341588973999,0
neutral,0.9417263269424438,0
positive,0.7912049889564514,1
positive,0.9545321464538574,1
positive,0.9533698558807373,1
neutral,0.9444941878318787,0
positive,0.8288668394088745,1
positive,0.9321820139884949,1
positive,0.4808233082294464,1
neutral,0.8899984359741211,0
neutral,0.8529017567634583,0
neutral,0.861239492893219,0
positive,0.8599967956542969,1
neutral,0.9122043251991272,0
neutral,0.9454818367958069,0
neutral,0.5595998167991638,0
positive,0.695612907409668,1
neutral,0.8380693197250366,0
negative,0.966693639755249,-1
neutral,0.814296305179596,0
neutral,0.5262337327003479,0
negative,0.9171127080917358,-1
neutral,0.7786880731582642,0
neutral,0.8529781103134155,0
neutral,0.913550078868866,0
positive,0.8022703528404236,1
neutral,0.7551488280296326,0
negative,0.9736868143081665,-1
neutral,0.9410022497177124,0
neutral,0.9393863081932068,0
neutral,0.9305022358894348,0
neutral,0.9478147625923157,0
positive,0.5948278307914734,1
positive,0.6372390389442444,1
neutral,0.6475576162338257,0
neutral,0.6886953115463257,0
neutral,0.9417129158973694,0
positive,0.8494351506233215,1
neutral,0.9421370029449463,0
neutral,0.9252901077270508,0
negative,0.9704866409301758,-1
neutral,0.6724231839179993,0
neutral,0.6907564401626587,0
neutral,0.8285593390464783,0
positive,0.9443678259849548,1
positive,0.9300823211669922,1
negative,0.8984712362289429,-1
neutral,0.9307432174682617,0
neutral,0.6110354065895081,0
negative,0.9717525243759155,-1
negative,0.6106668710708618,-1
negative,0.9746220707893372,-1
neutral,0.8317188024520874,0
neutral,0.9373133778572083,0
negative,0.6453449726104736,-1
neutral,0.9010893106460571,0
positive,0.94989413022995,1
negative,0.9303320646286011,-1
neutral,0.8962499499320984,0
positive,0.9128499627113342,1
neutral,0.8947023749351501,0
neutral,0.9359069466590881,0
neutral,0.8938708901405334,0
neutral,0.8899061679840088,0
neutral,0.8701500296592712,0
neutral,0.8891566395759583,0
negative,0.7633807063102722,-1
negative,0.6140640377998352,-1
neutral,0.9237683415412903,0
neutral,0.9234555959701538,0
neutral,0.7851669788360596,0
neutral,0.9132112860679626,0
neutral,0.9285333752632141,0
neutral,0.7339563965797424,0
neutral,0.922461748123169,0
neutral,0.9350675344467163,0
neutral,0.9336766004562378,0
positive,0.9551412463188171,1
neutral,0.9458602070808411,0
neutral,0.8671479225158691,0
negative,0.8559415340423584,-1
neutral,0.9297961592674255,0
neutral,0.9253892302513123,0
positive,0.9334843754768372,1
neutral,0.9291114211082458,0
negative,0.9471531510353088,-1
neutral,0.8400138020515442,0
neutral,0.9299506545066833,0
negative,0.965082049369812,-1
neutral,0.9164551496505737,0
neutral,0.6545206308364868,0
neutral,0.7129622101783752,0
neutral,0.7005471587181091,0
negative,0.7082252502441406,-1
positive,0.8964918851852417,1
neutral,0.8466394543647766,0
positive,0.8674267530441284,1
positive,0.7769160270690918,1
positive,0.8924987316131592,1
neutral,0.8991528749465942,0
negative,0.96024090051651,-1
neutral,0.9120479226112366,0
neutral,0.9115478992462158,0
neutral,0.8550915718078613,0
negative,0.6376926302909851,-1
negative,0.9688696265220642,-1
positive,0.7277427315711975,1
